Chr	Start	End	Count	Distance	Surf_1mb
1	73300000	73400000	13	0	0.0769230769230769
1	73400000	73500000	16	0	0
1	73500000	73600000	21	0	0
1	73600000	73700000	31	0	0
1	73700000	73800000	10	0	0
1	73800000	73900000	22	0	0
1	73900000	74000000	19	0	0
1	74000000	74100000	29	0	0.0344827586206897
1	74100000	74200000	18	0	0.0555555555555556
1	74200000	74300000	26	0	0.0384615384615385
1	74300000	74400000	20	0	0
1	74400000	74500000	19	0	0
1	74500000	74600000	21	0	0
1	74600000	74700000	18	0	0.111111111111111
1	74700000	74800000	18	0	0
1	74800000	74900000	30	0	0.0333333333333333
1	74900000	75000000	22	0	0
1	75000000	75100000	26	0	0
1	75100000	75200000	29	0	0
1	75200000	75300000	21	0	0
1	75300000	75400000	27	0	0
1	75400000	75500000	22	0	0
1	75500000	75600000	17	0	0.0588235294117647
1	75600000	75700000	19	0	0.105263157894737
1	75700000	75800000	24	0	0
1	75800000	75900000	19	0	0.0526315789473684
1	75900000	76000000	20	0	0
1	76000000	76100000	14	0	0
1	76100000	76200000	22	0	0
1	76200000	76300000	19	0	0
1	76300000	76400000	24	0	0
1	76400000	76500000	23	0	0
1	76500000	76600000	26	0	0
1	76600000	76700000	30	0	0
1	76700000	76800000	24	0	0.0416666666666667
1	76800000	76900000	26	0	0.0384615384615385
1	76900000	77000000	21	0	0
1	77000000	77100000	20	0	0
1	77100000	77200000	29	0	0
1	77200000	77300000	28	0	0
1	77300000	77400000	33	0	0
1	77400000	77500000	18	0	0
1	77500000	77600000	30	0	0.0333333333333333
1	77600000	77700000	15	0	0.0666666666666667
1	77700000	77800000	27	0	0
1	77800000	77900000	17	0	0.0588235294117647
1	77900000	78000000	34	0	0
1	78000000	78100000	17	0	0
1	78100000	78200000	7	0	0
1	78200000	78300000	13	0	0
1	78300000	78400000	13	0	0.153846153846154
1	78400000	78500000	15	0	0
1	78500000	78600000	19	0	0
1	78600000	78700000	26	0	0
1	78700000	78800000	30	0	0
1	78800000	78900000	28	0	0
1	78900000	79000000	29	0	0
1	79000000	79100000	17	0	0
1	79100000	79200000	26	0	0.0384615384615385
1	79200000	79300000	26	0	0
1	79300000	79400000	17	0	0
1	79400000	79500000	18	0	0
1	79500000	79600000	17	0	0
1	79600000	79700000	22	0	0
1	79700000	79800000	14	0	0
1	79800000	79900000	11	0	0.0909090909090909
1	79900000	80000000	21	0	0
1	80000000	80100000	16	0	0
1	80100000	80200000	21	0	0
1	80200000	80300000	22	0	0
1	80300000	80400000	25	0	0
1	80400000	80500000	20	0	0
1	80500000	80600000	25	0	0.04
1	80600000	80700000	14	0	0
1	80700000	80800000	26	0	0.0384615384615385
1	80800000	80900000	13	0	0.0769230769230769
1	80900000	81000000	22	0	0
1	81000000	81100000	12	0	0.0833333333333333
1	81100000	81200000	17	0	0
1	81200000	81300000	20	0	0.05
1	81300000	81400000	18	0	0
1	81400000	81500000	22	0	0
1	81500000	81600000	14	0	0
1	81600000	81700000	19	0	0
1	81700000	81800000	16	0	0.0625
1	81800000	81900000	17	0	0.0588235294117647
1	81900000	82000000	13	0	0
1	82000000	82100000	16	0	0
1	82100000	82200000	14	0	0
1	82200000	82300000	7	0	0
1	82300000	82400000	12	0	0
1	82400000	82500000	23	0	0.0434782608695652
1	82500000	82600000	22	0	0
1	82600000	82700000	15	0	0
1	82700000	82800000	18	0	0
1	82800000	82900000	33	0	0
1	82900000	83000000	15	0	0
1	83000000	83100000	23	0	0
1	83100000	83200000	22	0	0.0454545454545455
1	83200000	83300000	16	0	0
1	83300000	83400000	17	0	0.0588235294117647
1	83400000	83500000	13	0	0.0769230769230769
1	83500000	83600000	30	0	0
1	83600000	83700000	20	0	0
1	83700000	83800000	17	0	0
1	83800000	83900000	28	0	0
1	83900000	84000000	27	0	0
1	84000000	84100000	22	0	0
1	84100000	84200000	42	0	0
1	84200000	84300000	31	0	0
1	84300000	84400000	28	0	0.0357142857142857
1	84400000	84500000	25	0	0.04
1	84500000	84600000	24	0	0
1	84600000	84700000	19	0	0.105263157894737
1	84700000	84800000	25	0	0
1	84800000	84900000	31	0	0
1	84900000	85000000	16	0	0
1	85000000	85100000	20	0	0.05
1	85100000	85200000	18	0	0
1	85200000	85300000	36	0	0.0555555555555556
1	85300000	85400000	40	0	0
1	85400000	85500000	20	0	0.05
1	85500000	85600000	28	0	0.0714285714285714
1	85600000	85700000	14	0	0
1	85700000	85800000	35	0	0.0285714285714286
1	85800000	85900000	20	0	0.05
1	85900000	86000000	19	0	0
1	86000000	86100000	23	0	0
1	86100000	86200000	11	0	0
1	86200000	86300000	14	0	0
1	86300000	86400000	28	0	0
1	86400000	86500000	15	0	0
1	86500000	86600000	16	0	0
1	86600000	86700000	20	0	0
1	86700000	86800000	20	0	0
1	86800000	86900000	21	0	0
1	86900000	87000000	29	0	0.0689655172413793
1	87000000	87100000	24	0	0
1	87100000	87200000	20	0	0
1	87200000	87300000	19	0	0
1	87300000	87400000	14	0	0
1	87400000	87500000	22	0	0
1	87500000	87600000	24	0	0
1	87600000	87700000	33	0	0.0303030303030303
1	87700000	87800000	42	0	0.0476190476190476
1	87800000	87900000	21	0	0.0476190476190476
1	87900000	88000000	27	0	0.037037037037037
1	88000000	88100000	24	0	0.0416666666666667
1	88100000	88200000	20	0	0
1	88200000	88300000	17	0	0
1	88300000	88400000	23	0	0
1	88400000	88500000	20	0	0.05
1	88500000	88600000	30	0	0
1	88600000	88700000	35	0	0
1	88700000	88800000	18	0	0
1	88800000	88900000	20	0	0
1	88900000	89000000	13	0	0
1	89000000	89100000	26	0	0.0384615384615385
1	89100000	89200000	18	0	0
1	89200000	89300000	16	0	0.125
1	89300000	89400000	20	0	0.1
1	89400000	89500000	16	0	0
1	89500000	89600000	35	0	0
1	89600000	89700000	28	0	0
1	89700000	89800000	23	0	0
1	89800000	89900000	28	0	0
1	89900000	90000000	32	0	0.03125
1	90000000	90100000	35	0	0
1	90100000	90200000	27	0	0
1	90200000	90300000	29	0	0.0344827586206897
1	90300000	90400000	28	0	0.0357142857142857
1	90400000	90500000	19	0	0
1	90500000	90600000	25	0	0
1	90600000	90700000	28	0	0
1	90700000	90800000	31	0	0.032258064516129
1	90800000	90900000	18	0	0
1	90900000	91000000	17	0	0
1	91000000	91100000	24	0	0.0416666666666667
1	91100000	91200000	12	0	0
1	91200000	91300000	26	0	0
1	91300000	91400000	11	0	0
1	91400000	91500000	11	0	0
1	91500000	91600000	22	0	0.0454545454545455
1	91600000	91700000	29	0	0.0344827586206897
1	91700000	91800000	16	0	0
1	91800000	91900000	15	0	0.133333333333333
1	91900000	92000000	29	0	0
1	92000000	92100000	37	0	0
1	92100000	92200000	23	0	0
1	92200000	92300000	27	0	0
1	92300000	92400000	13	0	0.0769230769230769
1	92400000	92500000	18	0	0.0555555555555556
1	92500000	92600000	21	0	0.0476190476190476
1	92600000	92700000	14	0	0.0714285714285714
1	92700000	92800000	17	0	0
1	92800000	92900000	19	0	0
1	92900000	93000000	18	0	0
1	93000000	93100000	19	0	0
1	93100000	93200000	23	0	0
1	93200000	93300000	8	0	0
1	93300000	93400000	20	0	0.05
1	93400000	93500000	27	0	0.037037037037037
1	93500000	93600000	11	0	0
1	93600000	93700000	11	0	0
1	93700000	93800000	17	0	0
1	93800000	93900000	18	0	0
1	93900000	94000000	16	0	0
1	94000000	94100000	32	0	0.0625
1	94100000	94200000	25	0	0
1	94200000	94300000	36	0	0.0833333333333333
1	94300000	94400000	19	0	0
1	94400000	94500000	29	0	0.0344827586206897
1	94500000	94600000	30	0	0
1	94600000	94700000	17	0	0
1	94700000	94800000	35	0	0.0285714285714286
1	94800000	94900000	25	0	0.04
1	94900000	95000000	17	0	0.0588235294117647
1	95000000	95100000	27	0	0
1	95100000	95200000	21	0	0.142857142857143
1	95200000	95300000	33	0	0.0303030303030303
1	95300000	95400000	18	0	0
1	95400000	95500000	31	0	0.0645161290322581
1	95500000	95600000	14	0	0
1	95600000	95700000	18	0	0
1	95700000	95800000	28	0	0
1	95800000	95900000	21	0	0.0476190476190476
1	95900000	96000000	30	0	0
1	96000000	96100000	25	0	0.04
1	96100000	96200000	37	0	0.0540540540540541
1	96200000	96300000	25	0	0
1	96300000	96400000	20	0	0
1	96400000	96500000	17	0	0
1	96500000	96600000	21	0	0
1	96600000	96700000	23	0	0
1	96700000	96800000	25	0	0.04
1	96800000	96900000	23	0	0.0434782608695652
1	96900000	97000000	21	0	0
1	97000000	97100000	18	0	0
1	97100000	97200000	16	0	0
1	97200000	97300000	12	0	0
1	97300000	97400000	25	0	0.08
1	97400000	97500000	29	0	0.0344827586206897
1	97500000	97600000	28	0	0.0357142857142857
1	97600000	97700000	18	0	0
1	97700000	97800000	23	0	0
1	97800000	97900000	18	0	0.111111111111111
1	97900000	98000000	14	0	0
1	98000000	98100000	10	0	0
1	98100000	98200000	15	0	0.0666666666666667
1	98200000	98300000	15	0	0.0666666666666667
1	98300000	98400000	17	0	0
1	98400000	98500000	13	0	0
1	98500000	98600000	22	0	0.0454545454545455
1	98600000	98700000	23	0	0
1	98700000	98800000	27	0	0
1	98800000	98900000	17	0	0
1	98900000	99000000	20	0	0.05
1	99000000	99100000	19	0	0
1	99100000	99200000	20	0	0
1	99200000	99300000	20	0	0
1	99300000	99400000	16	0	0
1	99400000	99500000	23	0	0
1	99500000	99600000	26	0	0.0384615384615385
1	99600000	99700000	28	0	0
1	99700000	99800000	28	0	0
1	99800000	99900000	21	0	0.0476190476190476
1	99900000	100000000	20	0	0
1	100000000	100100000	19	0	0
1	100100000	100200000	26	0	0
1	100200000	100300000	20	0	0
1	100300000	100400000	16	0	0
1	100400000	100500000	11	0	0
1	100500000	100600000	17	0	0
1	100600000	100700000	16	0	0
1	100700000	100800000	17	0	0
1	100800000	100900000	26	0	0
1	100900000	101000000	18	0	0
1	101000000	101100000	23	0	0
1	101100000	101200000	16	0	0
1	101200000	101300000	18	0	0.0555555555555556
1	101300000	101400000	17	0	0
1	101400000	101500000	13	0	0
1	101500000	101600000	22	0	0
1	101600000	101700000	21	0	0.0952380952380952
1	101700000	101800000	27	0	0.037037037037037
1	101800000	101900000	28	0	0.0714285714285714
1	101900000	102000000	15	0	0
1	102000000	102100000	23	0	0
1	102100000	102200000	24	0	0
1	102200000	102300000	18	0	0
1	102300000	102400000	18	0	0
1	102400000	102500000	27	0	0
1	102500000	102600000	21	0	0.0476190476190476
1	102600000	102700000	16	0	0
1	102700000	102800000	18	0	0
1	102800000	102900000	17	0	0
1	102900000	103000000	17	0	0
1	103000000	103100000	19	0	0
1	103100000	103200000	22	0	0.0454545454545455
1	103200000	103300000	14	0	0
1	103300000	103400000	24	0	0
1	103400000	103500000	13	0	0
1	103500000	103600000	13	0	0
1	103600000	103700000	13	0	0
1	103700000	103800000	15	0	0
1	103800000	103900000	16	0	0
1	103900000	104000000	20	0	0
1	104000000	104100000	18	0	0
1	104100000	104200000	24	0	0
1	104200000	104300000	18	0	0
1	104300000	104400000	14	0	0
1	104400000	104500000	15	0	0
1	104500000	104600000	21	0	0
1	104600000	104700000	16	0	0.0625
1	104700000	104800000	16	0	0
1	104800000	104900000	19	0	0
1	104900000	105000000	14	0	0
1	105000000	105100000	22	0	0
1	105100000	105200000	25	0	0.04
1	105200000	105300000	16	0	0.0625
1	105300000	105400000	12	0	0.0833333333333333
1	105400000	105500000	15	0	0
1	105500000	105600000	10	0	0
1	105600000	105700000	14	0	0
1	105700000	105800000	21	0	0
1	105800000	105900000	19	0	0.0526315789473684
1	105900000	106000000	14	0	0
1	106000000	106100000	19	0	0
1	106100000	106200000	13	0	0.0769230769230769
1	106200000	106300000	22	0	0
1	106300000	106400000	16	0	0.0625
1	106400000	106500000	27	0	0.037037037037037
1	106500000	106600000	14	0	0
1	106600000	106700000	21	0	0
1	106700000	106800000	25	0	0
1	106800000	106900000	17	0	0
1	106900000	107000000	16	0	0
1	107000000	107100000	22	0	0
1	107100000	107200000	28	0	0
1	107200000	107300000	13	0	0.0769230769230769
1	107300000	107400000	16	0	0
1	107400000	107500000	26	0	0
1	107500000	107600000	27	0	0
1	107600000	107700000	19	0	0.105263157894737
1	107700000	107800000	32	0	0
1	107800000	107900000	19	0	0
1	107900000	108000000	21	0	0
1	108000000	108100000	35	0	0.0285714285714286
1	108100000	108200000	25	0	0
1	108200000	108300000	28	0	0.0357142857142857
1	108300000	108400000	23	0	0.0434782608695652
1	108400000	108500000	28	0	0
1	108500000	108600000	21	0	0.0476190476190476
1	108600000	108700000	21	0	0.0476190476190476
1	108700000	108800000	33	0	0
1	108800000	108900000	32	0	0
1	108900000	109000000	42	0	0
1	109000000	109100000	29	0	0
1	109100000	109200000	19	0	0
1	109200000	109300000	17	0	0
1	109300000	109400000	20	0	0
1	109400000	109500000	14	0	0
1	109500000	109600000	23	0	0.0434782608695652
1	109600000	109700000	20	0	0.05
1	109700000	109800000	32	0	0
1	109800000	109900000	29	0	0
1	109900000	110000000	23	0	0
1	110000000	110100000	42	0	0.0476190476190476
1	110100000	110200000	21	0	0
1	110200000	110300000	35	0	0
1	110300000	110400000	36	0	0
1	110400000	110500000	28	0	0.0357142857142857
1	110500000	110600000	21	0	0
1	110600000	110700000	49	0	0.0204081632653061
1	110700000	110800000	41	0	0.0975609756097561
1	110800000	110900000	28	0	0.0714285714285714
1	110900000	111000000	22	0	0.0454545454545455
1	111000000	111100000	50	0	0.02
1	111100000	111200000	28	0	0.0357142857142857
1	111200000	111300000	27	0	0.037037037037037
1	111300000	111400000	23	0	0
1	111400000	111500000	23	0	0.0869565217391304
1	111500000	111600000	35	0	0.0571428571428571
1	111600000	111700000	26	0	0.0384615384615385
1	111700000	111800000	43	0	0.0930232558139535
1	111800000	111900000	29	0	0.0344827586206897
1	111900000	112000000	25	0	0.04
1	112000000	112100000	25	0	0.08
1	112100000	112200000	19	0	0.0526315789473684
1	112200000	112300000	26	0	0
1	112300000	112400000	27	0	0.185185185185185
1	112400000	112500000	32	0	0.0625
1	112500000	112600000	36	0	0
1	112600000	112700000	37	0	0.027027027027027
1	112700000	112800000	27	0	0
1	112800000	112900000	36	0	0
1	112900000	113000000	22	0	0
1	113000000	113100000	25	0	0
1	113100000	113200000	10	0	0
1	113200000	113300000	23	0	0
1	113300000	113400000	21	0	0
1	113400000	113500000	14	0	0.0714285714285714
1	113500000	113600000	15	0	0
1	113600000	113700000	22	0	0
1	113700000	113800000	33	0	0
1	113800000	113900000	14	0	0
1	113900000	114000000	15	0	0.0666666666666667
1	114000000	114100000	16	0	0.0625
1	114100000	114200000	11	0	0
1	114200000	114300000	20	0	0.05
1	114300000	114400000	21	0	0
1	114400000	114500000	13	0	0
1	114500000	114600000	16	0	0
1	114600000	114700000	37	0	0
1	114700000	114800000	42	0	0.0238095238095238
1	114800000	114900000	25	0	0.04
1	114900000	115000000	16	0	0.0625
1	115000000	115100000	11	0	0
1	115100000	115200000	16	0	0.125
1	115200000	115300000	7	0	0.142857142857143
1	115300000	115400000	11	0	0
1	115400000	115500000	13	0	0
1	115500000	115600000	31	0	0
1	115600000	115700000	25	0	0.04
1	115700000	115800000	28	0	0
1	115800000	115900000	37	0	0.0540540540540541
1	115900000	116000000	38	0	0
1	116000000	116100000	31	0	0.0645161290322581
1	116100000	116200000	38	0	0
1	116200000	116300000	28	0	0
1	116300000	116400000	25	0	0
1	116400000	116500000	24	0	0.0416666666666667
1	116500000	116600000	27	0	0.037037037037037
1	116600000	116700000	25	0	0.04
1	116700000	116800000	49	0	0.0408163265306122
1	116800000	116900000	21	0	0.0952380952380952
1	116900000	117000000	26	0	0.153846153846154
1	117000000	117100000	25	0	0.04
1	117100000	117200000	33	0	0
1	117200000	117300000	30	0	0.0333333333333333
1	117300000	117400000	17	0	0
1	117400000	117500000	24	0	0.125
1	117500000	117600000	29	0	0.103448275862069
1	117600000	117700000	24	0	0
1	117700000	117800000	28	0	0
1	117800000	117900000	16	0	0
1	117900000	118000000	17	0	0
1	118000000	118100000	19	0	0.0526315789473684
1	118100000	118200000	38	0	0
1	118200000	118300000	38	0	0.0263157894736842
1	118300000	118400000	29	0	0.0344827586206897
1	118400000	118500000	16	0	0
1	118500000	118600000	21	0	0
1	118600000	118700000	19	0	0
1	118700000	118800000	16	0	0
1	118800000	118900000	20	0	0
1	118900000	119000000	22	0	0
1	119000000	119100000	21	0	0
1	119100000	119200000	19	0	0
1	119200000	119300000	25	0	0.04
1	119300000	119400000	25	0	0
1	119400000	119500000	43	0	0
1	119500000	119600000	18	0	0
1	119600000	119700000	22	0	0
1	119700000	119800000	34	0	0
1	119800000	119900000	25	0	0.08
1	119900000	120000000	31	0	0.032258064516129
1	120000000	120100000	35	0	0
1	120100000	120200000	28	0	0.0357142857142857
1	120200000	120300000	41	0	0.024390243902439
1	120300000	120400000	40	0	0.025
1	120400000	120500000	32	0	0.03125
1	120500000	120600000	23	0	0
1	120600000	120700000	26	0	0
1	120700000	120800000	17	0	0
1	120800000	120900000	19	0	0
1	120900000	121000000	10	0	0
1	121100000	121200000	22	0	0
1	121200000	121300000	27	0	0
1	121300000	121400000	5	0	0
1	142500000	142600000	13	0	0
1	142600000	142700000	33	0	0
1	142700000	142800000	16	0	0
1	142800000	142900000	16	0	0
1	142900000	143000000	13	0	0
1	143100000	143200000	27	0	0.037037037037037
1	143200000	143300000	36	0	0
1	143300000	143400000	12	0	0
1	143400000	143500000	35	0	0
1	143500000	143600000	10	0	0
1	143600000	143700000	15	0	0
1	143700000	143800000	23	0	0
1	143900000	144000000	31	0	0
1	144000000	144100000	23	0	0
1	144100000	144200000	9	0	0
1	144300000	144400000	25	0	0
1	144400000	144500000	12	0	0
1	144500000	144600000	26	0	0.0384615384615385
1	144600000	144700000	11	0	0
1	144800000	144900000	30	0	0
1	144900000	145000000	16	0	0.1875
1	145000000	145100000	15	0	0.133333333333333
1	145100000	145200000	29	0	0.0344827586206897
1	145200000	145300000	17	0	0
1	145300000	145400000	21	0	0
1	145400000	145500000	16	0	0
1	145500000	145600000	35	0	0
1	145600000	145700000	24	0	0.0416666666666667
1	145700000	145800000	19	0	0.0526315789473684
1	145800000	145900000	5	0	0
1	145900000	146000000	26	0	0
1	146000000	146100000	38	0	0
1	146100000	146200000	15	0	0
1	146200000	146300000	18	0	0
1	146300000	146400000	23	0	0
1	146400000	146500000	28	0	0
1	146500000	146600000	21	0	0
1	146600000	146700000	20	0	0
1	146700000	146800000	33	0	0.0303030303030303
1	146800000	146900000	23	0	0
1	146900000	147000000	21	0	0
1	147000000	147100000	21	0	0.0476190476190476
1	147100000	147200000	28	0	0.107142857142857
1	147200000	147300000	38	0	0.0263157894736842
1	147300000	147400000	26	0	0.0384615384615385
1	147400000	147500000	13	0	0
1	147500000	147600000	40	0	0
1	147600000	147700000	28	0	0
1	147700000	147800000	32	0	0.0625
1	147800000	147900000	25	0	0.08
1	147900000	148000000	26	0	0
1	148000000	148100000	11	0	0
1	148100000	148200000	5	0	0
1	148200000	148300000	9	0	0
1	148300000	148400000	20	0	0
1	148500000	148600000	25	0	0
1	148600000	148700000	12	0	0
1	148700000	148800000	16	0	0
1	148800000	148900000	18	0	0
1	148900000	149000000	17	0	0
1	149000000	149100000	26	0	0
1	149100000	149200000	34	0	0.0294117647058824
1	149200000	149300000	30	0	0
1	149300000	149400000	24	0	0
1	149400000	149500000	11	0	0
1	149500000	149600000	21	0	0
1	149600000	149700000	31	0	0
1	149700000	149800000	20	0	0
1	149800000	149900000	36	0	0
1	149900000	150000000	16	0	0
1	150000000	150100000	17	0	0
1	150100000	150200000	15	0	0.0666666666666667
1	150200000	150300000	20	0	0.1
1	150300000	150400000	13	0	0
1	150400000	150500000	15	0	0
1	150500000	150600000	18	0	0
1	150600000	150700000	15	0	0
1	150700000	150800000	12	0	0
1	150800000	150900000	13	0	0
1	150900000	151000000	20	0	0
1	151000000	151100000	23	0	0
1	151100000	151200000	14	0	0
1	151200000	151300000	32	0	0.03125
1	151300000	151400000	31	0	0.032258064516129
1	151400000	151500000	13	0	0
1	151500000	151600000	25	0	0.12
1	151600000	151700000	18	0	0
1	151700000	151800000	27	0	0.037037037037037
1	151800000	151900000	30	0	0.0333333333333333
1	151900000	152000000	28	0	0.0714285714285714
1	152000000	152100000	35	0	0.0285714285714286
1	152100000	152200000	40	0	0.025
1	152200000	152300000	37	0	0.027027027027027
1	152300000	152400000	26	0	0.0384615384615385
1	152400000	152500000	30	0	0.0666666666666667
1	152500000	152600000	47	0	0.0425531914893617
1	152600000	152700000	31	0	0.032258064516129
1	152700000	152800000	27	0	0.037037037037037
1	152800000	152900000	23	0	0.0434782608695652
1	152900000	153000000	39	0	0.0512820512820513
1	153000000	153100000	34	0	0
1	153100000	153200000	44	0	0.0227272727272727
1	153200000	153300000	35	0	0.0571428571428571
1	153300000	153400000	28	0	0.0357142857142857
1	153400000	153500000	29	0	0.0689655172413793
1	153500000	153600000	22	0	0.0454545454545455
1	153600000	153700000	17	0	0.0588235294117647
1	153700000	153800000	28	0	0
1	153800000	153900000	13	0	0
1	153900000	154000000	32	0	0.03125
1	154000000	154100000	15	0	0.0666666666666667
1	154100000	154200000	18	0	0
1	154200000	154300000	17	0	0
1	154300000	154400000	26	0	0.0769230769230769
1	154400000	154500000	35	0	0.0285714285714286
1	154500000	154600000	29	0	0.0689655172413793
1	154600000	154700000	28	0	0
1	154700000	154800000	31	0	0.0645161290322581
1	154800000	154900000	34	0	0.0588235294117647
1	154900000	155000000	53	0	0.0377358490566038
1	155000000	155100000	32	0	0
1	155100000	155200000	40	0	0
1	155200000	155300000	34	0	0
1	155300000	155400000	15	0	0.133333333333333
1	155400000	155500000	14	0	0
1	155500000	155600000	16	0	0.125
1	155600000	155700000	26	0	0.0769230769230769
1	155700000	155800000	16	0	0.0625
1	155800000	155900000	21	0	0.0476190476190476
